id,name,pdf_url
49195362,آدم الجديد: رواية اجتماعية عصرية,https://www.hindawi.org/books/49195362.pdf
40702826,رولان بارت: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/40702826.pdf
82495926,أسرار مصر,https://www.hindawi.org/books/82495926.pdf
29139592,المملكة الحيوانية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/29139592.pdf
93047907,الكنايات العامية,https://www.hindawi.org/books/93047907.pdf
72836402,عرَّافة إسطنبول,https://www.hindawi.org/books/72836402.pdf
91628042,تعال معي إلى باكستان,https://www.hindawi.org/books/91628042.pdf
91931968,تاريخ القرآن,https://www.hindawi.org/books/91931968.pdf
69681962,الفجالة قديمًا وحديثًا,https://www.hindawi.org/books/69681962.pdf
81525308,الجامعة الإسلامية وأوربا,https://www.hindawi.org/books/81525308.pdf
41930368,اليوتوبية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/41930368.pdf
48602708,الديناصورات: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/48602708.pdf
62682937,حافظ نجيب : الأديب المحتال,https://www.hindawi.org/books/62682937.pdf
58285828,تاريخ المسرح في العالم العربي: القرن التاسع عشر,https://www.hindawi.org/books/58285828.pdf
14948082,العصفور في القفص: كوميدي مصرية ذات أربعة فصول,https://www.hindawi.org/books/14948082.pdf
13925094,رواية الشقيقتين,https://www.hindawi.org/books/13925094.pdf
16420804,الفردوس,https://www.hindawi.org/books/16420804.pdf
36305860,النسر الأعظم,https://www.hindawi.org/books/36305860.pdf
62846486,نظرية الألعاب: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/62846486.pdf
73752425,هذا التاج,https://www.hindawi.org/books/73752425.pdf
27208072,تاريخ الفيوم,https://www.hindawi.org/books/27208072.pdf
86391480,بين نارين,https://www.hindawi.org/books/86391480.pdf
71361816,الملك كورش,https://www.hindawi.org/books/71361816.pdf
52724280,شوقي,https://www.hindawi.org/books/52724280.pdf
42070752,الصنائع والمدارس الحربية في عهد محمد علي باشا,https://www.hindawi.org/books/42070752.pdf
69084753,المثري النبيل: هزلية تمثيلية ذات خمسة فصول,https://www.hindawi.org/books/69084753.pdf
51793531,جبهة الغيب: أحدوثة شرقية في خمس مراحل,https://www.hindawi.org/books/51793531.pdf
64163579,الرسوم,https://www.hindawi.org/books/64163579.pdf
57097372,النسمات,https://www.hindawi.org/books/57097372.pdf
94050268,المقالات الأدبية,https://www.hindawi.org/books/94050268.pdf
36246180,الدموع,https://www.hindawi.org/books/36246180.pdf
36094974,الحكمة المشرقية,https://www.hindawi.org/books/36094974.pdf
29285358,الإسلام في الحبشة: وثائق صحيحة قيمة عن أحوال المسلمين في مملكة إثيوبيا من شروق شمس الإسلام إلى هذه الأيام,https://www.hindawi.org/books/29285358.pdf
20851796,سيرة صلاح الدين الأيوبي: المسمى النوادر السلطانية والمحاسن اليوسفية,https://www.hindawi.org/books/20851796.pdf
85391480,ستالين,https://www.hindawi.org/books/85391480.pdf
36861464,قصة إنسان من لبنان,https://www.hindawi.org/books/36861464.pdf
50704646,حُب ابن أبي ربيعة وشعره,https://www.hindawi.org/books/50704646.pdf
61313825,تكوين مصر,https://www.hindawi.org/books/61313825.pdf
62724961,رسالة الحياة,https://www.hindawi.org/books/62724961.pdf
68071725,تأملات في التنمية,https://www.hindawi.org/books/68071725.pdf
75903970,الرؤوس,https://www.hindawi.org/books/75903970.pdf
36169390,قصص عن جماعة من مشاهير كتاب الغرب,https://www.hindawi.org/books/36169390.pdf
42409306,قلب العراق رحلات وتاريخ,https://www.hindawi.org/books/42409306.pdf
86930379,الشوارد,https://www.hindawi.org/books/86930379.pdf
39193740,قطر الندى,https://www.hindawi.org/books/39193740.pdf
16079748,أبو السعود,https://www.hindawi.org/books/16079748.pdf
36368483,النيل: حياة نهر,https://www.hindawi.org/books/36368483.pdf
90930519,الثمرات,https://www.hindawi.org/books/90930519.pdf
49472024,التجاريب: وهي مجموعة مقالات اجتماعية,https://www.hindawi.org/books/49472024.pdf
61514790,نوب حتب,https://www.hindawi.org/books/61514790.pdf
85938475,آراء الدكتور شبلي شميل,https://www.hindawi.org/books/85938475.pdf
29694805,خواطر حمار: مذكرات فلسفية وأخلاقية على لسان حمار,https://www.hindawi.org/books/29694805.pdf
40206035,سياحة في الروسيا,https://www.hindawi.org/books/40206035.pdf
29260417,رحلة إكسبرس من إسكندرية وإستامبول: مع المستر أتول,https://www.hindawi.org/books/29260417.pdf
17481961,نبذة عن الصين,https://www.hindawi.org/books/17481961.pdf
30807493,أدبيات اللغة العربية,https://www.hindawi.org/books/30807493.pdf
14959242,ما تراه العيون: قطع قصصية مصرية,https://www.hindawi.org/books/14959242.pdf
52806305,غدًا نقفل المدينة,https://www.hindawi.org/books/52806305.pdf
84857157,تاريخ آل رومانوف,https://www.hindawi.org/books/84857157.pdf
95927048,رسالة في بيان كيفية انتشار الأديان,https://www.hindawi.org/books/95927048.pdf
70930825,الثقافة الإسلامية في الهند,https://www.hindawi.org/books/70930825.pdf
20802972,الحقائق الأصلية في تاريخ الماسونية العملية,https://www.hindawi.org/books/20802972.pdf
73920283,ابن تيمية,https://www.hindawi.org/books/73920283.pdf
30905094,الاقتصاد السياسي,https://www.hindawi.org/books/30905094.pdf
50297538,كتاب الثورات,https://www.hindawi.org/books/50297538.pdf
15073074,أمين الريحاني: ناشر فلسفة الشرق في بلاد الغرب,https://www.hindawi.org/books/15073074.pdf
41806905,الكنوز الفاطمية,https://www.hindawi.org/books/41806905.pdf
24957531,محيي الدين بن عربي,https://www.hindawi.org/books/24957531.pdf
81848130,التاريخ يفسر التضخم والتقلص,https://www.hindawi.org/books/81848130.pdf
37520352,رواد النهضة الحديثة,https://www.hindawi.org/books/37520352.pdf
41461649,جولة في ربوع أفريقية: بين مصر ورأس الرجاء الصالح,https://www.hindawi.org/books/41461649.pdf
80313908,أبطال مصر,https://www.hindawi.org/books/80313908.pdf
50846838,على باب زويلة,https://www.hindawi.org/books/50846838.pdf
95307537,الخلافة,https://www.hindawi.org/books/95307537.pdf
42506202,ذكر تملك جمهور الفرنساوية الأقطار المصرية والبلاد الشامية,https://www.hindawi.org/books/42506202.pdf
71924948,فاكهة الندماء في مراسلات الأدباء,https://www.hindawi.org/books/71924948.pdf
72524974,سلطة النفط: والتحول في ميزان القوى العالمية,https://www.hindawi.org/books/72524974.pdf
13838386,زديج,https://www.hindawi.org/books/13838386.pdf
26375942,طيف ملكي,https://www.hindawi.org/books/26375942.pdf
52694130,صفحات مطوية,https://www.hindawi.org/books/52694130.pdf
20415759,الوعي: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/20415759.pdf
79070468,الأرستقراطية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/79070468.pdf
28504718,السينما وعلم النفس: علاقة لا تنتهي,https://www.hindawi.org/books/28504718.pdf
20902971,تاريخ حماة,https://www.hindawi.org/books/20902971.pdf
31460696,في ظلال الحقيقة,https://www.hindawi.org/books/31460696.pdf
93579268,حرية الفكر وأبطالها في التاريخ,https://www.hindawi.org/books/93579268.pdf
48020527,أمثال الشرق والغرب,https://www.hindawi.org/books/48020527.pdf
16485292,طاقات زهور,https://www.hindawi.org/books/16485292.pdf
64809385,روح الاعتدال,https://www.hindawi.org/books/64809385.pdf
58590941,قصتان: عِيدُ سَيِّدةِ صَيْدنايا وفاجعَةُ حُبٍّ,https://www.hindawi.org/books/58590941.pdf
79094150,الصراع الفكري في الأدب السوري,https://www.hindawi.org/books/79094150.pdf
82470468,أوهام شعراء العرب في المعاني,https://www.hindawi.org/books/82470468.pdf
63836908,قرة العين في خريدة لبنان,https://www.hindawi.org/books/63836908.pdf
94052426,آراء أناتول فرانس,https://www.hindawi.org/books/94052426.pdf
86370791,أفاعي الفردوس,https://www.hindawi.org/books/86370791.pdf
19139738,البدائع,https://www.hindawi.org/books/19139738.pdf
60208373,الدولة الأموية في الشام,https://www.hindawi.org/books/60208373.pdf
83030527,الثقافة والكرامة: حوار بين الشرق الأوسط والغرب,https://www.hindawi.org/books/83030527.pdf
96495040,لماذا تعتمد على الحظ؟: فن وعلم اتخاذ القرارات الصائبة,https://www.hindawi.org/books/96495040.pdf
71316295,ذكرى شهداء العلم والغربة,https://www.hindawi.org/books/71316295.pdf
50640694,الرحلة الشامية,https://www.hindawi.org/books/50640694.pdf
96948464,تتمة البيان في تاريخ الأفغان,https://www.hindawi.org/books/96948464.pdf
64841842,الرجل والمرأة في التراث الشعبي,https://www.hindawi.org/books/64841842.pdf
20429386,الديمقراطية في الإسلام: الكفاح من أجل التسامح والحرية في العالم العربي,https://www.hindawi.org/books/20429386.pdf
97053705,البيان في التمدن وأسباب العمران,https://www.hindawi.org/books/97053705.pdf
70931790,جوسلين,https://www.hindawi.org/books/70931790.pdf
69096862,تنشئة الأطفال في القرن الحادي والعشرين: علم الصحة النفسية للأطفال,https://www.hindawi.org/books/69096862.pdf
90820505,تاريخ العقاقير والعلاج,https://www.hindawi.org/books/90820505.pdf
92495959,إنجلز: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/92495959.pdf
30580950,تاريخ بابل وآشور,https://www.hindawi.org/books/30580950.pdf
28693080,ترويض النمرة,https://www.hindawi.org/books/28693080.pdf
48252407,جون لوك: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/48252407.pdf
14035374,بنت قُسطنطين,https://www.hindawi.org/books/14035374.pdf
94061468,النظرات,https://www.hindawi.org/books/94061468.pdf
17162930,بداءة عصر البطالمة: محاضرة ألقيت في المؤتمر الثامن للمجمع المصري للثقافة العلمية,https://www.hindawi.org/books/17162930.pdf
49270639,بغداد مدينة السلام,https://www.hindawi.org/books/49270639.pdf
85913029,النيل في عهد الفراعنة والعرب,https://www.hindawi.org/books/85913029.pdf
19395315,اليتيم,https://www.hindawi.org/books/19395315.pdf
62094931,الهدية التوفيقية في تاريخ الأمة القبطية,https://www.hindawi.org/books/62094931.pdf
31492590,الوزير ابن زَيْدون مع وَلَّادة بنت المستكفي,https://www.hindawi.org/books/31492590.pdf
30586803,الكائن الثاني,https://www.hindawi.org/books/30586803.pdf
24684962,الفضيلة,https://www.hindawi.org/books/24684962.pdf
68096495,العروة الوثقى,https://www.hindawi.org/books/68096495.pdf
53158280,السيف والنار في السودان,https://www.hindawi.org/books/53158280.pdf
62848494,العلم الزائف,https://www.hindawi.org/books/62848494.pdf
97085181,عجائب الفيزياء: ألغاز ومفارقات وغرائب,https://www.hindawi.org/books/97085181.pdf
59517361,العدل الإلهي وأين أثره في المخلوقات,https://www.hindawi.org/books/59517361.pdf
25394939,الصحائف السود,https://www.hindawi.org/books/25394939.pdf
38486046,الصراع بين البورجوازية والإقطاع ١٧٨٩–١٨٤٨م (المجلد الثالث),https://www.hindawi.org/books/38486046.pdf
18253735,الصراع بين البورجوازية والإقطاع ١٧٨٩–١٨٤٨م (المجلد الثاني),https://www.hindawi.org/books/18253735.pdf
35864036,الصراع بين البورجوازية والإقطاع ١٧٨٩–١٨٤٨م (المجلد الأول),https://www.hindawi.org/books/35864036.pdf
46070705,حكايات في العلم والحياة: موضوعات علمية غريبة ومثيرة ورائعة,https://www.hindawi.org/books/46070705.pdf
71741496,الجغرافيا الاقتصادية وجغرافية الإنتاج الحيوي,https://www.hindawi.org/books/71741496.pdf
93636939,مَعَك,https://www.hindawi.org/books/93636939.pdf
24264742,جون مينارد كينز: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/24264742.pdf
25292964,الأدب العربي في ما له وفي ما عليه,https://www.hindawi.org/books/25292964.pdf
42408263,الإنسان والحيوان والآلة: إعادة تعريف مستمرة للطبيعة الإنسانية,https://www.hindawi.org/books/42408263.pdf
79413682,التربية,https://www.hindawi.org/books/79413682.pdf
79619585,أنشودة المطر,https://www.hindawi.org/books/79619585.pdf
86397307,النوم: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/86397307.pdf
48407142,صُنَّاع النقود: العالم السِّرِّي لطباعة أوراق النقد,https://www.hindawi.org/books/48407142.pdf
59395164,أَنْهُوا هذا الكسادَ الآن,https://www.hindawi.org/books/59395164.pdf
80572603,الأخبار: نشأتها وتطورها,https://www.hindawi.org/books/80572603.pdf
29150372,مَنْ قَتَل الإبداعَ؟: وكيف يمكن إعادته للحياة؟ سبع استراتيجيات أساسية تجعلك أنت وفريقك ومؤسستك أكثر إبداعًا,https://www.hindawi.org/books/29150372.pdf
16183805,السرنديبية: اكتشافات علمية وليدة  الصدفة,https://www.hindawi.org/books/16183805.pdf
19616959,التراث الكلاسيكي: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/19616959.pdf
92618406,ألغاز تاريخية محيرة: بحث مثير في أكثر الأحداث غموضًا على مر الزمن,https://www.hindawi.org/books/92618406.pdf
63538394,تحدِّي تغيُّر المناخ: أيَّ طريق نسلك؟,https://www.hindawi.org/books/63538394.pdf
59603514,نور الأندلس,https://www.hindawi.org/books/59603514.pdf
60518462,روعة التماثل في الكيمياء: مقدمة مختصرة,https://www.hindawi.org/books/60518462.pdf
42602797,الهوبيت والفلسفة: حين تفقد الأقزام والساحر وتضل الطريق,https://www.hindawi.org/books/42602797.pdf
40524903,ارتقاء الحياة: الاختراعات العشرة العظيمة للتطور,https://www.hindawi.org/books/40524903.pdf
83029581,روسو: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/83029581.pdf
71961815,الرجل الخراب,https://www.hindawi.org/books/71961815.pdf
57460391,ديوان عبد الرحمن شكري,https://www.hindawi.org/books/57460391.pdf
15807486,الجنون في غياهب السجون: أزمة الصحة العقلية خلف القضبان ودورنا في مواجهتها,https://www.hindawi.org/books/15807486.pdf
36841580,الإرادة الحرة: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/36841580.pdf
27508303,الخطابة,https://www.hindawi.org/books/27508303.pdf
42626197,التمدن الحديث وتأثيره في الشرق,https://www.hindawi.org/books/42626197.pdf
52604240,الفهرست: معجم الخريطة التاريخية للممالك الإسلامية,https://www.hindawi.org/books/52604240.pdf
58253951,ضحايا العفاف,https://www.hindawi.org/books/58253951.pdf
29261952,القومية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/29261952.pdf
30272028,هكذا خلقت: قصة طويلة,https://www.hindawi.org/books/30272028.pdf
39490260,أفريقيا: دراسة لمقوِّمات القارَّة,https://www.hindawi.org/books/39490260.pdf
15707294,يورجن هابرماس: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/15707294.pdf
52470362,تاريخ الجنون: من العصور القديمة وحتى يومنا هذا,https://www.hindawi.org/books/52470362.pdf
38039429,الدر المنثور في طبقات ربات الخدور,https://www.hindawi.org/books/38039429.pdf
19395750,شرح بخنر على مذهب داروِن,https://www.hindawi.org/books/19395750.pdf
24029742,في المرآة,https://www.hindawi.org/books/24029742.pdf
92473827,أبو جلدة وآخرون,https://www.hindawi.org/books/92473827.pdf
41795941,قطرتان: من النثر والنظم,https://www.hindawi.org/books/41795941.pdf
95392585,أسباب الطرب في نوادر العرب,https://www.hindawi.org/books/95392585.pdf
29186172,الألحان: ومقتطفات من غلواء,https://www.hindawi.org/books/29186172.pdf
30573926,أغاني الدرويش,https://www.hindawi.org/books/30573926.pdf
68184917,القاهرة: نسيج الناس في المكان والزمان ومشكلاتها في الحاضر والمستقبل,https://www.hindawi.org/books/68184917.pdf
60626970,حواء الجديدة,https://www.hindawi.org/books/60626970.pdf
46860949,تاريخ العلوم: اختراعات واكتشافات وعلماء,https://www.hindawi.org/books/46860949.pdf
35959607,الأدب الإنجليزي: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/35959607.pdf
48350803,الطرق على أبواب السماء: كيف تنير الفيزياء والتفكير العلمي الكون والعالم المعاصر,https://www.hindawi.org/books/48350803.pdf
58602509,المجرَّات: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/58602509.pdf
20920592,نقوشٌ على سطحِ ماء,https://www.hindawi.org/books/20920592.pdf
51391906,نيتشه: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/51391906.pdf
30704240,فجر الضمير,https://www.hindawi.org/books/30704240.pdf
42464924,تاريخ الطب عند الأمم القديمة والحديثة,https://www.hindawi.org/books/42464924.pdf
18175075,في منزل الوحي,https://www.hindawi.org/books/18175075.pdf
15395746,تاريخ حرب البلقان الأولى:  بين الدولة العلية والاتحاد البلقاني المؤلف من البلغار والصرب واليونان والجبل الأسود,https://www.hindawi.org/books/15395746.pdf
94064849,الرجاء بعد اليأس,https://www.hindawi.org/books/94064849.pdf
47473729,البستاني,https://www.hindawi.org/books/47473729.pdf
24714736,ملك في منفى العمر,https://www.hindawi.org/books/24714736.pdf
52646842,مذكراتي,https://www.hindawi.org/books/52646842.pdf
48302735,تاريخ المشرق,https://www.hindawi.org/books/48302735.pdf
85252495,فاتنة الإمبراطور: فرانسوا جوزيف إمبراطور النمسا السابق وعشيقته كاترين شراط,https://www.hindawi.org/books/85252495.pdf
82959503,شرح ديوان المتنبي,https://www.hindawi.org/books/82959503.pdf
79150957,نحو ثقافة إبداعية جديدة: ازدهار التجارة والفنون في الاقتصاد الهجين,https://www.hindawi.org/books/79150957.pdf
15361305,وداعًا نظرية مركزية الأرض: كوبرنيكوس ودورات الأجرام السماوية,https://www.hindawi.org/books/15361305.pdf
63724059,في وادي الهموم,https://www.hindawi.org/books/63724059.pdf
81713528,وداعًا أيها الشرق,https://www.hindawi.org/books/81713528.pdf
83515363,أسرار القصور: سياسية، تاريخية، غرامية، أدبية,https://www.hindawi.org/books/83515363.pdf
35718525,الإيمان: رواية تاريخية مصرية,https://www.hindawi.org/books/35718525.pdf
63097917,الصبي في وجه القمر: رحلة استكشاف أب لحياة ابنه المعاق,https://www.hindawi.org/books/63097917.pdf
47907247,البيان في الإنجليز والأفغان,https://www.hindawi.org/books/47907247.pdf
50742631,الحياة والحركة الفكرية في بريطانيا,https://www.hindawi.org/books/50742631.pdf
82831538,الاتحاد الأوروبي: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/82831538.pdf
75148407,المرأة والعمل,https://www.hindawi.org/books/75148407.pdf
27372714,محمد علي الكبير,https://www.hindawi.org/books/27372714.pdf
97046206,ابن رشد الفيلسوف,https://www.hindawi.org/books/97046206.pdf
93584271,على هامش الأرصفة,https://www.hindawi.org/books/93584271.pdf
69130392,الجوع والمجاعات,https://www.hindawi.org/books/69130392.pdf
29061736,كليلة ودِمنة,https://www.hindawi.org/books/29061736.pdf
70359374,أحاديث روسية,https://www.hindawi.org/books/70359374.pdf
17351825,هيجل: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/17351825.pdf
79708060,مطالعات في اللغة والأدب,https://www.hindawi.org/books/79708060.pdf
51537908,الفلسفة الألمانية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/51537908.pdf
92480704,أشهر الأمثال,https://www.hindawi.org/books/92480704.pdf
74950625,النسبية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/74950625.pdf
19507271,رحلة في زمان النوبة: دراسة للنوبة القديمة ومؤشرات التنمية المستقبلية,https://www.hindawi.org/books/19507271.pdf
49069206,حياة الشرق: دُوله وشعوبه وماضيه وحاضره,https://www.hindawi.org/books/49069206.pdf
49725968,علم الكونيات: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/49725968.pdf
51302708,الكتاب الأسود في العهد الأسود,https://www.hindawi.org/books/51302708.pdf
17517262,الإنسان: دراسة في النوع والحضارة,https://www.hindawi.org/books/17517262.pdf
31484293,نقض كتاب «في الشعر الجاهلي»,https://www.hindawi.org/books/31484293.pdf
13957902,الأوابد,https://www.hindawi.org/books/13957902.pdf
64972759,الكساد الكبير والصفقة الجديدة: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/64972759.pdf
69259172,الكافي في اللغة,https://www.hindawi.org/books/69259172.pdf
35794859,بنت الإخشيد,https://www.hindawi.org/books/35794859.pdf
92731807,الحسين بن منصور الحلاج: شهيد التصوف الإسلامي (٢٤٤–٣٠٩ﻫ),https://www.hindawi.org/books/92731807.pdf
20618509,الإنسان في القرآن,https://www.hindawi.org/books/20618509.pdf
57092418,ضرب الإسكندرية  في ١١ يوليو,https://www.hindawi.org/books/57092418.pdf
57380918,أثر العرب في الحضارة الأوروبية,https://www.hindawi.org/books/57380918.pdf
90940842,علم أدب النفس: أوليات الفلسفة الأدبية,https://www.hindawi.org/books/90940842.pdf
24715864,دليل حلول مسائل كتاب الميكانيكا الكلاسيكية: مقدمة أساسية,https://www.hindawi.org/books/24715864.pdf
86864915,الرسائل الزينبية,https://www.hindawi.org/books/86864915.pdf
20796203,جولة في ربوع الدنيا الجديدة: بين مصر والأمريكتين,https://www.hindawi.org/books/20796203.pdf
86869064,الشهاب الراصد,https://www.hindawi.org/books/86869064.pdf
59250728,الإدارة الإسلامية في عز العرب,https://www.hindawi.org/books/59250728.pdf
51869740,إحياء النحو,https://www.hindawi.org/books/51869740.pdf
71629136,رحلاتي في مشارق الأرض ومغاربها,https://www.hindawi.org/books/71629136.pdf
58591507,الأمير: وهو تاريخ الإمارات الغربية في القرون الوسطى,https://www.hindawi.org/books/58591507.pdf
53925275,روح التربية,https://www.hindawi.org/books/53925275.pdf
57149050,في صحراء ليبيا,https://www.hindawi.org/books/57149050.pdf
75241938,الأمثال العامية: مشروحة ومرتبة حسب الحرف الأول من المثل,https://www.hindawi.org/books/75241938.pdf
71490515,أدب العرب: مختصر تاريخ نشأته وتطوره وسير مشاهير رجاله وخطوط أولى من صورهم,https://www.hindawi.org/books/71490515.pdf
68094158,على الطائر: في نقد الأحاديث النثرية والشعرية التي أذاعتها محطة الشرق الأدنى منذ ١١ / ١١ / ١٩٥١             إلى ٢٠ / ٤ / ١٩٥٥,https://www.hindawi.org/books/68094158.pdf
80460295,الميكانيكا الكلاسيكية: مقدمة أساسية,https://www.hindawi.org/books/80460295.pdf
52414084,الكون والفساد,https://www.hindawi.org/books/52414084.pdf
83571848,الحفريات: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/83571848.pdf
25291464,يوليوس قيصر,https://www.hindawi.org/books/25291464.pdf
17083713,التربية والتعليم في الإسلام,https://www.hindawi.org/books/17083713.pdf
63814928,العقل والوجود,https://www.hindawi.org/books/63814928.pdf
18024131,الخلية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/18024131.pdf
31462469,قضايا الشعر المعاصر,https://www.hindawi.org/books/31462469.pdf
13538483,الفاروق عمر,https://www.hindawi.org/books/13538483.pdf
51703160,ديوان معروف الرَّصافي,https://www.hindawi.org/books/51703160.pdf
16369492,الدبلوماسية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/16369492.pdf
38063631,الأسلحة النووية: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/38063631.pdf
36816950,فدية الشرف,https://www.hindawi.org/books/36816950.pdf
47074694,مناهج الألباب المصرية في مباهج الآداب العصرية,https://www.hindawi.org/books/47074694.pdf
40505807,المختار,https://www.hindawi.org/books/40505807.pdf
68292919,الانقلاب العثماني وتركيا الفتاة: أصدق تاريخ لأعظم انقلاب,https://www.hindawi.org/books/68292919.pdf
25273163,نقض كتاب الإسلام وأصول الحكم,https://www.hindawi.org/books/25273163.pdf
28068295,مذكرات عربجي,https://www.hindawi.org/books/28068295.pdf
47174958,المرأة في القرآن,https://www.hindawi.org/books/47174958.pdf
13920718,الإسلام والحضارة الإنسانية,https://www.hindawi.org/books/13920718.pdf
84140608,أقوالنا وأفعالنا,https://www.hindawi.org/books/84140608.pdf
83970509,بيروت ولبنان منذ قرن ونصف القرن,https://www.hindawi.org/books/83970509.pdf
81380829,الريحانيات,https://www.hindawi.org/books/81380829.pdf
40303683,أبراهام لنكولن,https://www.hindawi.org/books/40303683.pdf
81802831,الصهيونية: ملخص تاريخها، غايتها وامتدادها حتى سنة ١٩٠٥م,https://www.hindawi.org/books/81802831.pdf
41724208,علم الأوبئة: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/41724208.pdf
38624195,هدية الكروان,https://www.hindawi.org/books/38624195.pdf
72635915,وهج الظهيرة,https://www.hindawi.org/books/72635915.pdf
30505147,تاريخ الدولة العلية العثمانية,https://www.hindawi.org/books/30505147.pdf
81426250,الأصول العامة في الجغرافيا السياسية والجيوبوليتيكا: مع دراسة تطبيقية على الشرق الأوسط,https://www.hindawi.org/books/81426250.pdf
13680727,البدوية,https://www.hindawi.org/books/13680727.pdf
93524790,الحقيبة الزرقاء: رواية عصرية أدبية غرامية,https://www.hindawi.org/books/93524790.pdf
28570839,ديوان عابر سبيل,https://www.hindawi.org/books/28570839.pdf
25183186,ديوان من دواوين,https://www.hindawi.org/books/25183186.pdf
47050746,المسألة الشرقية,https://www.hindawi.org/books/47050746.pdf
81714839,المعاهد المصرية في بيت المقدس,https://www.hindawi.org/books/81714839.pdf
61379142,وحي القلم,https://www.hindawi.org/books/61379142.pdf
26373808,الحلل السندسية في الأخبار والآثار الأندلسية (الجزء الثالث),https://www.hindawi.org/books/26373808.pdf
51719608,هارون الرشيد,https://www.hindawi.org/books/51719608.pdf
29403527,التصوير في الإسلام عند الفرس,https://www.hindawi.org/books/29403527.pdf
18502737,إبليس,https://www.hindawi.org/books/18502737.pdf
93849638,التفكير فريضة إسلامية,https://www.hindawi.org/books/93849638.pdf
38307359,يوم الإسلام,https://www.hindawi.org/books/38307359.pdf
97186416,في أدب مصر الفاطمية,https://www.hindawi.org/books/97186416.pdf
13082050,حقائق الإسلام وأباطيل خصومه,https://www.hindawi.org/books/13082050.pdf
85807391,يسألونك,https://www.hindawi.org/books/85807391.pdf
74940307,مسيرة الحب,https://www.hindawi.org/books/74940307.pdf
69241384,الطوفان الرقمي: كيف يؤثر على حياتنا وحريتنا وسعادتنا,https://www.hindawi.org/books/69241384.pdf
74162592,ملقى السبيل في مذهب النشوء والارتقاء,https://www.hindawi.org/books/74162592.pdf
74742526,الثقافة العربية,https://www.hindawi.org/books/74742526.pdf
31759508,الديمقراطية في الإسلام,https://www.hindawi.org/books/31759508.pdf
93719741,في النقد الأدبي,https://www.hindawi.org/books/93719741.pdf
20429368,الأخ الأصغر,https://www.hindawi.org/books/20429368.pdf
20295038,ما يتبقى كل ليلة من الليل,https://www.hindawi.org/books/20295038.pdf
83758570,امرأة من كمبو كديس,https://www.hindawi.org/books/83758570.pdf
25397371,بلاغة الغرب: أحسن المحاسن وغرر الدرر من قريض الغرب ونثره,https://www.hindawi.org/books/25397371.pdf
51693975,حب امرأة طيبة,https://www.hindawi.org/books/51693975.pdf
75181646,يوميات آدم وحواء,https://www.hindawi.org/books/75181646.pdf
68168028,الهروب,https://www.hindawi.org/books/68168028.pdf
85028574,بين الدين والعلم: تاريخ الصراع بينهما في القرون الوسطى إزاء علوم الفلك والجغرافيا والنشوء,https://www.hindawi.org/books/85028574.pdf
81581424,مطالعات في الكتب والحياة,https://www.hindawi.org/books/81581424.pdf
68360536,ما يقال عن الإسلام,https://www.hindawi.org/books/68360536.pdf
85790292,الصين وفنون الإسلام,https://www.hindawi.org/books/85790292.pdf
48270516,أين الإنسان,https://www.hindawi.org/books/48270516.pdf
14964935,المسألة اليهودية,https://www.hindawi.org/books/14964935.pdf
86860817,قصص روسية,https://www.hindawi.org/books/86860817.pdf
13149739,مدينة زحلة,https://www.hindawi.org/books/13149739.pdf
97095179,حضارات الهند,https://www.hindawi.org/books/97095179.pdf
79240462,فيزياء الجسيمات: مقدمة قصيرة جدًّا,https://www.hindawi.org/books/79240462.pdf
80253963,مشكلة العلوم الإنسانية: تقنينها وإمكانية حلها,https://www.hindawi.org/books/80253963.pdf
14942790,السموأل: رواية تمثيلية ذات أربعة فصول,https://www.hindawi.org/books/14942790.pdf
81936309,الغادة الإنجليزية,https://www.hindawi.org/books/81936309.pdf
26042464,أقوى من الحب,https://www.hindawi.org/books/26042464.pdf
